"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","biotype"
"ENSG00000268095",1.10897714922282,-0.237876742744141,0.416090673311841,0.237961044118654,0.411704938393753,"ZNF649-AS1","lncRNA"
"ENSG00000166743",0.424621673785678,0.145648248692864,0.432291591724524,0.237976102843042,NA,"ACSM1","protein_coding"
"ENSG00000227906",3.1474549595705,0.26189772167834,0.352654015295327,0.238003677983452,0.411752919486523,"SNAP25-AS1","lncRNA"
"ENSG00000265425",0.408413181026148,0.121682152640447,0.42900745567624,0.238090807118016,NA,"AC005909.1","lncRNA"
"ENSG00000274427",5.04947287543018,0.25270852410538,0.39360182137293,0.238196814110511,0.412061251330473,"AC145423.1","lncRNA"
"ENSG00000241098",0.387868396019486,-0.153664949168951,0.443807491208287,0.2382066600244,NA,"LINC01994","lncRNA"
"ENSG00000182919",618.930567534298,-0.124405845577072,0.110004485985848,0.238315548667387,0.412239999879345,"C11orf54","protein_coding"
"ENSG00000223501",5891.73007860539,-0.126831577405798,0.108036989807346,0.238329979663887,0.412239999879345,"VPS52","protein_coding"
"ENSG00000261462",0.427888249320767,0.17476629416007,0.445166761360708,0.23834320884473,NA,"AC004023.1","lncRNA"
"ENSG00000260070",0.519698148559244,0.178170595216693,0.425388849800674,0.238380852404345,NA,"AC006960.3","lncRNA"
"ENSG00000219747",8.78883463783352,-0.216497483463782,0.216378185118356,0.238540506075155,0.412578321474003,"RPL32P16","processed_pseudogene"
"ENSG00000179820",650.62970889479,0.201404688332929,0.423788714655721,0.238637159351778,0.412719658709916,"MYADM","protein_coding"
"ENSG00000075673",1.26893906119317,0.215181737805549,0.420687642338799,0.238677832585535,0.412764167605677,"ATP12A","protein_coding"
"ENSG00000182158",16024.0356210974,-0.125038032876657,0.114070826822131,0.238709446908159,0.412787000893413,"CREB3L2","protein_coding"
"ENSG00000246283",36.6609791307742,0.220239859126086,0.222779057364014,0.238720913226576,0.412787000893413,"AC090510.1","lncRNA"
"ENSG00000176868",12.5490234649266,-0.255074283173743,0.297178877476861,0.238792861522007,0.412885573466998,"AL358781.1","lncRNA"
"ENSG00000276645",0.557591400653151,-0.166691784274156,0.430442645659336,0.238885147676995,0.413019296747011,"Metazoa_SRP","misc_RNA"
"ENSG00000279726",0.720981008846421,0.206201531283134,0.423247961612484,0.238925285218581,0.413062846847265,"AC005609.5","lncRNA"
"ENSG00000102466",306.518468495008,0.260141691045367,0.320902245733593,0.239006488661009,0.413156286499862,"FGF14","protein_coding"
"ENSG00000275183",230.239453846089,-0.188619236417097,0.179295608894741,0.23901534635523,0.413156286499862,"LENG9","protein_coding"
"ENSG00000172869",5423.36854795211,0.123259534461594,0.110921857533498,0.239035722641627,0.413156286499862,"DMXL1","protein_coding"
"ENSG00000273374",3.35090438612251,0.262278461023483,0.359408850531097,0.239048609509639,0.413156286499862,"AC069222.1","lncRNA"
"ENSG00000259605",94.8721110798497,-0.223458121764053,0.229029827948812,0.239054093390265,0.413156286499862,"AC074212.1","lncRNA"
"ENSG00000155099",5744.08990621872,-0.124661160188475,0.108802556706639,0.239090843274697,0.413193957180963,"PIP4P2","protein_coding"
"ENSG00000228538",4.49062677256993,0.228832588221225,0.415835393167222,0.239123185338978,0.413219348885651,"AC009411.1","lncRNA"
"ENSG00000196071",0.424503734382609,0.130217752954848,0.429606706829305,0.239125597459212,NA,"OR2L13","protein_coding"
"ENSG00000225376",1.76702070374676,0.259989756902496,0.374225864732733,0.239135444702897,0.413219348885651,"TMEM246-AS1","lncRNA"
"ENSG00000280053",0.382681713766454,0.163489728995587,0.438547204541614,0.239147949785671,NA,"AC011199.1","TEC"
"ENSG00000242154",1.05445066294204,0.219243906424364,0.419616362418859,0.239200613990904,0.413306113419001,"AC004884.2","lncRNA"
"ENSG00000253899",2.83821352566891,-0.257991730895932,0.312810884082937,0.239368345466664,0.413570069526347,"AC067904.2","processed_pseudogene"
"ENSG00000114650",5320.13769260498,0.0847419796144754,0.073036360708382,0.239435746509034,0.413653835887329,"SCAP","protein_coding"
"ENSG00000240540",3.17450604005005,-0.258910808814824,0.314956736008223,0.239446768421317,0.413653835887329,"RPL3P9","processed_pseudogene"
"ENSG00000265345",1.07691766710698,0.235302119280835,0.412108416573062,0.23953149782862,0.41374985789658,"MIR5188","miRNA"
"ENSG00000207744",0.791869590822742,-0.180011694205251,0.426757025728413,0.239532298667183,0.41374985789658,"MIR10B","miRNA"
"ENSG00000217555",17.3028303359062,-0.192481870683072,0.18453657806432,0.23957743559322,0.413801956514056,"CKLF","protein_coding"
"ENSG00000280360",0.589918141185088,0.182160015153549,0.425667229483797,0.239641569873704,0.413886859100581,"AC092159.3","TEC"
"ENSG00000154548",598.393744000855,-0.23791949187259,0.257476545217846,0.239688125767032,0.413929656163071,"SRSF12","protein_coding"
"ENSG00000169019",2508.23627121794,0.128943521907182,0.113970160349838,0.239696309650597,0.413929656163071,"COMMD8","protein_coding"
"ENSG00000143110",5.84111663775192,-0.262060721763926,0.349559574225908,0.23981635708991,0.414111084808673,"C1orf162","protein_coding"
"ENSG00000149636",5807.10528807145,-0.100700226383355,0.0879041731974797,0.239841408385991,0.41411471647429,"DSN1","protein_coding"
"ENSG00000116288",44021.127000368,-0.151238096946026,0.126927586162933,0.239848433788887,0.41411471647429,"PARK7","protein_coding"
"ENSG00000228037",4.22480272380416,0.253586387850043,0.389872904686145,0.239868420553373,0.414123348749191,"AL139246.3","lncRNA"
"ENSG00000286389",4.24008524552767,-0.249654583165163,0.391696412545994,0.239889573114107,0.414133992520868,"AL731702.1","lncRNA"
"ENSG00000144736",10153.7290622148,0.154138390686639,0.141918776992688,0.239935287470539,0.414186337522476,"SHQ1","protein_coding"
"ENSG00000198399",4794.35880044866,-0.0928741382829593,0.0807657694594926,0.239949873011718,0.414186337522476,"ITSN2","protein_coding"
"ENSG00000197498",3806.09878175005,0.128969857586285,0.114396323052353,0.240033212728676,0.414300508553472,"RPF2","protein_coding"
"ENSG00000091947",5828.80463467549,0.136510449395426,0.121746384792377,0.240056598141331,0.414300508553472,"TMEM101","protein_coding"
"ENSG00000075568",7884.00334209911,-0.175405073349981,0.160661955678405,0.240060996035381,0.414300508553472,"TMEM131","protein_coding"
"ENSG00000232310",630.703704827692,0.183814827046952,0.175363713484063,0.240144799150023,0.414397091553373,"AL078590.2","lncRNA"
"ENSG00000269378",25.5837078700487,-0.184169933889927,0.174355861804002,0.240146953787065,0.414397091553373,"ITGB1P1","processed_pseudogene"
"ENSG00000245248",39.778928851163,-0.245435789578843,0.27619360665797,0.240189297749827,0.41444427847029,"USP2-AS1","lncRNA"
"ENSG00000171631",1.82200389396716,-0.249622887924013,0.395440613484264,0.24024125894571,0.414508052899648,"P2RY6","protein_coding"
"ENSG00000115425",2476.60851128204,0.153985210639183,0.139838098546564,0.240258137528138,0.414511292218876,"PECR","protein_coding"
"ENSG00000255387",0.680378263739617,-0.185528998417935,0.422947489913926,0.24032018702968,0.414592458513086,"RDXP1","processed_pseudogene"
"ENSG00000264734",12.9783185189457,0.256933189931948,0.306644692810289,0.24033854220249,0.414598239364415,"AC069061.2","lncRNA"
"ENSG00000204256",10545.0523196517,-0.1480052336103,0.133782830158295,0.240472683051347,0.414803744183459,"BRD2","protein_coding"
"ENSG00000232228",2.53645450489917,0.260301898987616,0.350730146166597,0.240497231741326,0.414820193974801,"RPL36AP16","processed_pseudogene"
"ENSG00000226777",0.413232621034083,0.131235925521574,0.429784533581848,0.2406296891156,NA,"FAM30A","lncRNA"
"ENSG00000227105",1.58989303780281,-0.256753572020686,0.383065657039019,0.240653949098076,0.415064597807755,"PARP1P1","processed_pseudogene"
"ENSG00000170142",7155.07027808706,0.103830271694534,0.0909288698143553,0.240828874396948,0.415340373070557,"UBE2E1","protein_coding"
"ENSG00000120549",951.596404892483,0.210852517103549,0.209490467156553,0.240955490920011,0.415522378636066,"KIAA1217","protein_coding"
"ENSG00000226133",1.39744839230863,0.228911341913605,0.414031932919495,0.240964483036491,0.415522378636066,"LINC02794","lncRNA"
"ENSG00000244055",26.6390019413381,0.257844803872932,0.313456965343498,0.241053885136112,0.41565060555888,"AC007566.1","lncRNA"
"ENSG00000237161",1.05156932842644,-0.220960083874022,0.422776066177672,0.24118567355896,0.41585189890061,"AC068446.1","processed_pseudogene"
"ENSG00000280453",0.399803249004721,-0.186973424476592,0.448785853662085,0.24119944669725,NA,"AP006248.4","TEC"
"ENSG00000287372",29.4218152063109,-0.255841757586456,0.309160313330705,0.241223549642618,0.415869189946564,"AL627316.1","lncRNA"
"ENSG00000127220",1487.01747431043,0.120369894413337,0.106532242053341,0.241225802564546,0.415869189946564,"ABHD8","protein_coding"
"ENSG00000184414",2.70746682371868,0.256817296623939,0.369561221118503,0.241434551134275,0.416203101687085,"IRS3P","processed_pseudogene"
"ENSG00000287726",1.43494279278026,-0.252460264115972,0.392880137580025,0.241526330457461,0.416335343930166,"AC005740.5","lncRNA"
"ENSG00000280353",2.67599538472422,-0.258167107936904,0.375614044118039,0.241601263180522,0.416438531857288,"AC011466.4","TEC"
"ENSG00000154188",2095.27721870587,-0.145301578283589,0.132428911149735,0.241646176063604,0.416471180157261,"ANGPT1","protein_coding"
"ENSG00000174669",48.7902899325783,-0.256647156601477,0.365051390548699,0.241657524124769,0.416471180157261,"SLC29A2","protein_coding"
"ENSG00000228594",1400.2061526554,-0.221263216313436,0.414742501119463,0.241675641386257,0.416471180157261,"FNDC10","protein_coding"
"ENSG00000239122",0.988676065744519,0.194214211737463,0.423682279334858,0.241680492683182,0.416471180157261,"RNU2-11P","snRNA"
"ENSG00000184857",1014.12376460739,0.0722272594687102,0.0624447064279854,0.241738152373961,0.416544563881098,"TMEM186","protein_coding"
"ENSG00000200350",1.08844905511957,-0.227775670174602,0.410035162415542,0.241777683381526,0.416556848339408,"RNU6-1285P","snRNA"
"ENSG00000101132",5320.17005672998,0.124562237131702,0.11062506746879,0.241795334687588,0.416556848339408,"PFDN4","protein_coding"
"ENSG00000265939",3.24059467300145,0.260170989792409,0.367484426593013,0.241814807050631,0.416556848339408,"UBE2CP2","processed_pseudogene"
"ENSG00000132570",525.31104311358,0.177185206691054,0.166159586045588,0.241818504008295,0.416556848339408,"PCBD2","protein_coding"
"ENSG00000167065",880.288715006975,-0.0988363186217529,0.0867895216388464,0.241820657361481,0.416556848339408,"DUSP18","protein_coding"
"ENSG00000063515",1.98405608742212,0.182110812531784,0.42297076879309,0.241857162345941,0.416593760749474,"GSC2","protein_coding"
"ENSG00000099251",47.2237117689698,-0.246459256993667,0.279125765486688,0.241894576909171,0.416617605022444,"HSD17B7P2","transcribed_unprocessed_pseudogene"
"ENSG00000143630",219.879188082942,-0.205602755283641,0.20353497304666,0.241907767590284,0.416617605022444,"HCN3","protein_coding"
"ENSG00000257127",1.41165767657273,0.246583129228508,0.393456049682216,0.241916237427081,0.416617605022444,"CLLU1","lncRNA"
"ENSG00000105726",7301.54464547649,0.128137228437271,0.114107724154028,0.241966534984864,0.416678255933053,"ATP13A1","protein_coding"
"ENSG00000261308",3.7217942551924,-0.252953886310917,0.384221339526258,0.24199284860786,0.416697600344762,"FIGNL2","protein_coding"
"ENSG00000232124",0.624845930698075,0.0952554512611549,0.416363905684163,0.242070699688413,0.416805681317935,"AP001057.1","lncRNA"
"ENSG00000151388",6.51108725473714,0.254900445167057,0.301339025345723,0.242191806049903,0.416988222616419,"ADAMTS12","protein_coding"
"ENSG00000236711",0.658483685439733,0.188302999979252,0.424396156446971,0.242228663111527,0.417025695893939,"SMAD9-IT1","lncRNA"
"ENSG00000154556",362.92490895856,-0.194327139759787,0.186933927971174,0.242406827060325,0.417281001674065,"SORBS2","protein_coding"
"ENSG00000272995",3.04364743342178,0.258862039453492,0.34001754978909,0.242407159773889,0.417281001674065,"AC097505.1","lncRNA"
"ENSG00000163931",41713.9533412154,-0.112944198294266,0.0981944855859436,0.242425905428816,0.417287274578523,"TKT","protein_coding"
"ENSG00000255394",8.82472008271408,0.257608138824976,0.314736465260414,0.242447447648924,0.417298360124273,"C8orf49","lncRNA"
"ENSG00000186076",47.3879295428457,-0.170882591118427,0.159960202186423,0.242509643827475,0.417313555211067,"AC012085.1","processed_pseudogene"
"ENSG00000253799",1.32079109160663,-0.246950653493032,0.399494839605156,0.242520517290999,0.417313555211067,"LINC01030","lncRNA"
"ENSG00000168395",2217.16504780923,-0.128406892119848,0.114785447784117,0.242521837005122,0.417313555211067,"ING5","protein_coding"
"ENSG00000107201",4.23244270800414,-0.252945342795867,0.384937433138006,0.242540983297568,0.417313555211067,"DDX58","protein_coding"
"ENSG00000254044",3.39568668592812,0.257616157768593,0.322885572186258,0.24254261221232,0.417313555211067,"AC034154.1","lncRNA"
"ENSG00000251667",5.80561200962953,0.258925186038838,0.3344853007511,0.242546891165668,0.417313555211067,"BRCC3P1","processed_pseudogene"
"ENSG00000189332",0.626695530193673,0.20518010716288,0.421931817479594,0.242594595764671,0.41736964511359,"SLC25A51P4","transcribed_unprocessed_pseudogene"
"ENSG00000228305",35.5317715650171,0.155922797801767,0.142737217659861,0.24268584354487,0.417500636834259,"PRELID1P6","processed_pseudogene"
"ENSG00000260268",6.02753338485795,-0.234788984006581,0.251666453080887,0.242734315112518,0.41755802746617,"LINC00919","lncRNA"
"ENSG00000067167",28720.6001714459,-0.150129876563696,0.122095034532681,0.242845129102714,0.417722647370904,"TRAM1","protein_coding"
"ENSG00000276603",8.87799893080661,0.258821576562905,0.321993836612264,0.242896441549514,0.417784903386006,"AL109614.1","lncRNA"
"ENSG00000206172",0.461038095123132,-0.186123984862829,0.438748649301606,0.24291006983552,NA,"HBA1","protein_coding"
"ENSG00000255160",14.4875498179877,0.246256907551004,0.395981292218209,0.242941443749167,0.417834601828818,"AC009652.1","lncRNA"
"ENSG00000179546",5.78210402898873,-0.252297326506089,0.299582896111547,0.242955578589448,0.417834601828818,"HTR1D","protein_coding"
"ENSG00000268678",4.56983149860701,0.259485289414832,0.352812858020849,0.243162576388569,0.418164570000557,"AC005261.2","lncRNA"
"ENSG00000160753",1694.63483742253,-0.0906248418986636,0.0793085003846114,0.243277174218296,0.41833264473306,"RUSC1","protein_coding"
"ENSG00000249142",0.848565253275061,-0.166165435702678,0.408213702214494,0.243290590650705,0.41833264473306,"AC074134.1","processed_pseudogene"
"ENSG00000064012",4455.36209672339,0.0675722149226835,0.058605679579783,0.243383548106185,0.418466442739724,"CASP8","protein_coding"
"ENSG00000154655",1180.32833693343,0.180899202025844,0.170144845118948,0.243452690513218,0.418559279757418,"L3MBTL4","protein_coding"
"ENSG00000235919",60.9968785587153,-0.173291168408284,0.162959361272871,0.243471241444839,0.418565130567025,"ASH1L-AS1","lncRNA"
"ENSG00000278995",6.89356907562681,-0.254017551730767,0.305738576975112,0.243508948817967,0.418603911517859,"Z69720.2","TEC"
"ENSG00000279349",8.94587738954037,-0.248186323610177,0.385471449508326,0.243565739586241,0.418674376665869,"AC092692.1","TEC"
"ENSG00000139998",1741.79913174269,0.127308303395303,0.114150495647019,0.243580243170256,0.418674376665869,"RAB15","protein_coding"
"ENSG00000225981",1.50959033439822,-0.253522403656703,0.385525204067577,0.243631142835311,0.418735817554601,"AC102953.1","lncRNA"
"ENSG00000227198",6.52210476933545,-0.248848794184569,0.287715850926813,0.243702307069379,0.418832077928915,"C6orf47-AS1","lncRNA"
"ENSG00000148057",162.976566415954,0.202978444081894,0.200101125113574,0.243747425969549,0.418883567037165,"IDNK","protein_coding"
"ENSG00000260052",17.0877742806745,0.202155218561901,0.198675810038078,0.243792597661962,0.418910478348452,"AC023813.3","lncRNA"
"ENSG00000133135",4174.25146648781,0.17447498015797,0.163470791419697,0.243804543199666,0.418910478348452,"RNF128","protein_coding"
"ENSG00000286911",6.21275839456617,-0.256454805346964,0.323253013294165,0.243808566618406,0.418910478348452,"AC009533.3","lncRNA"
"ENSG00000279179",13.2546259550475,0.207504780426947,0.207492799466393,0.243840331900985,0.418922910880369,"AL662907.2","TEC"
"ENSG00000168918",1.07219111228916,0.227637573266044,0.414819769441175,0.243856779246303,0.418922910880369,"INPP5D","protein_coding"
"ENSG00000262519",4.94405371777417,0.243715936581601,0.273661566800403,0.243861284797001,0.418922910880369,"TXNP4","processed_pseudogene"
"ENSG00000144395",122.553951564499,0.0229221278203438,0.281971729090625,0.243890703658141,0.418947402926878,"CCDC150","protein_coding"
"ENSG00000273300",3.67801569977657,0.255131553225798,0.31151624272545,0.243923542370236,0.41897776607039,"AC000068.3","lncRNA"
"ENSG00000272735",10.0612007201917,0.201822654514421,0.199000327952029,0.243982510824199,0.41905300466772,"AC007881.3","lncRNA"
"ENSG00000260051",1.82538641345388,-0.193691086389923,0.423071737665287,0.244028563361081,0.419106051513045,"AL031600.1","lncRNA"
"ENSG00000125347",575.91074789419,0.15414130422705,0.141285487386258,0.244132301836793,0.419216570443415,"IRF1","protein_coding"
